"";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"N11";"N12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"S13";"S14";"S15";"S16";"S17";"S18";"S19";"S20";"S21";"S22";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"cccecb01ba7e6a521d1ec7483618a193";"0";"0";"0";"0";"64";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";NA
"33f585e0166518f7896eb81d89947156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"8";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Archaea";"Nanoarchaeota";"Nanoarchaeia";"Woesearchaeales";"SCGC_AAA286-E23";"SCGC_AAA286-E23";NA
"b56267d3a5890dccfd7b02b7ef2c43be";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Archaea";"Halobacterota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";NA
"880f6f4d8241e8e37e93c3166520720e";"51";"41";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Archaea";"Halobacterota";"Methanosarcinia";"Methanosarciniales";"Methanosarcinaceae";"Methanolobus";NA
"a5181122cc4336d8d024d9200b0c38d9";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Archaea";"Halobacterota";"Methanosarcinia";"Methanosarciniales";"Methanosaetaceae";"Methanosaeta";NA
"bb975b0bcf1220a3f63e1b633e9041be";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"vadinHA49";"vadinHA49";"vadinHA49";"vadinHA49";NA
"be5055a0b8bb85aa0303b40d93b94843";"34";"13";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"S-70";"S-70";"S-70";NA
"29984e8a1cac03e89d6081ef2bd161b5";"59";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"mle1-8";"mle1-8";"mle1-8";NA
"906dba0de38ce5dcb841a4ad4474d9e8";"602";"709";"65";"12";"259";"571";"648";"295";"102";"64";"51";"10";"27";"16";"28";"14";"19";"82";"73";"172";"275";"542";"530";"522";"0";"286";"503";"690";"338";"539";"199";"275";"264";"305";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"SM1A02";NA
"0d34ff72d4440523f93caa865feb12db";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"3";"7";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"Tepidisphaerales";"WD2101_soil_group";"WD2101_soil_group";NA
"96b7b1be9af3f200f2f6109c525dfd35";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"uncultured";NA
"f8a4ed498593475c20a9bd5a8cf846a6";"22";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Phycisphaerae";"Phycisphaerales";"Phycisphaeraceae";"Urania-1B-19_marine_sediment_group";NA
"b13bacadd1a01f4b4eba36f560f5a924";"9";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Gimesiaceae";"uncultured";NA
"8f63fcd7195729c789c124c904eada41";"60";"29";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";NA;NA;NA
"acece85c98912e1b93cc4bde065235fa";"32";"13";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"uncultured";"uncultured";NA
"eacf3d9cd4c2c228396827e0826f8faa";"23";"23";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Schlesneriaceae";"Planctopirus";NA
"6aea2d960908f4f38287bb0612f34669";"30";"14";"11";"0";"56";"23";"14";"47";"3";"0";"27";"57";"164";"119";"118";"86";"14";"45";"38";"54";"18";"41";"51";"23";"0";"4";"2";"4";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Rubinisphaeraceae";"Rubinisphaera";NA
"9436c9b770d9458c144bfd17137d769e";"689";"406";"227";"0";"111";"0";"0";"12";"39";"37";"48";"284";"55";"29";"12";"0";"2";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Rubinisphaeraceae";"Planctomicrobium";NA
"e7b3b63806b937c3da98edbdab019a40";"158";"80";"54";"0";"0";"0";"0";"0";"0";"2";"5";"30";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Rubinisphaeraceae";"SH-PL14";NA
"025bdb2c8aa02cc58ebd61e9e9deae9a";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"5";"0";"5";"6";"5";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Pir4_lineage";NA
"8eb6dbf5f7c3372d1b91ad9235e2e187";"7";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Rhodopirellula";NA
"8edd72ff6ed1aaacf826b003cd6dc089";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"24";"0";"0";"0";"2";"0";"0";"0";"0";"7";"2";"7";"7";"6";"0";"4";"8";"16";"5";"10";"6";"3";"0";"5";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Pirellula";NA
"bc64fb850c405fe68262e2eac787e7ae";"53";"21";"15";"0";"0";"0";"0";"0";"28";"62";"47";"12";"22";"17";"19";"13";"8";"12";"14";"18";"8";"14";"7";"8";"0";"6";"5";"4";"8";"6";"0";"0";"0";"3";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Blastopirellula";NA
"4c87af2fd70f70337225941adb90158a";"32";"16";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"uncultured";NA
"8fd8527bc9003160bd4f96cb56175c0e";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";NA;NA
"9e3dc62bb51c66ea137b77bfe3f2b2ce";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Gemmatales";"Gemmataceae";"Gemmata";NA
"ed2c2a41f224517d0f9f32f718b19dff";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"61";"12";"36";"21";"30";"0";"4";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Gemmatales";"Gemmataceae";"Fimbriiglobus";NA
"107de437d0b6720819dc82c5d7c57e2d";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Isosphaerales";"Isosphaeraceae";"Paludisphaera";NA
"1b83e9d9e6eb4a73271de89870719b98";"17";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"8";"10";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"8";"4";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Planctomycetes";"Isosphaerales";"Isosphaeraceae";"uncultured";NA
"ccf9f3bf55c153e2a681c5fa284fb846";"157";"65";"11";"0";"0";"0";"0";"51";"7";"42";"109";"33";"13";"7";"10";"9";"3";"0";"6";"21";"34";"123";"140";"151";"0";"175";"275";"303";"132";"225";"136";"207";"151";"309";"d__Bacteria";"Planctomycetota";"OM190";"OM190";"OM190";"OM190";NA
"04839cbe1407db67549dd7c647527f55";"8";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Planctomycetota";"Pla3_lineage";"Pla3_lineage";"Pla3_lineage";"Pla3_lineage";NA
"ab4d8fb12e2118a3c68ca93a3cd26eec";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Lentisphaeria";"SS1-B-02-17";"SS1-B-02-17";"SS1-B-02-17";NA
"9adeb4a522c2ba60a9d7f31645f9cd96";"10";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Kiritimatiellae";"WCHB1-41";"WCHB1-41";"WCHB1-41";NA
"8c2b06e9403b7ddbfa80d5b77cb11252";"72";"24";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Rubritalea";NA
"fb2d8bc156be8683af16b622436dfa03";"293";"143";"74";"13";"57";"0";"0";"24";"230";"31";"13";"124";"31";"9";"5";"0";"7";"17";"26";"72";"27";"49";"37";"44";"0";"14";"19";"21";"0";"7";"8";"11";"9";"17";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Luteolibacter";NA
"9d6b356126b0af1f378deb4ef65be508";"34";"19";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"uncultured";NA
"de43d34fa8b9e4ca0a695bf5fa517647";"41";"13";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";NA;NA
"430a91c2d23501ab01a9cb219b48ad67";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Haloferula";NA
"0439631d9834d70aa5fafba4ee9899dc";"13";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus";NA
"f4fa2f027c5303a00dd2d8fa82e02237";"230";"66";"35";"3";"17";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"20";"102";"117";"0";"179";"327";"553";"366";"710";"473";"468";"361";"532";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"DEV007";"DEV007";NA
"d571d7f2a4c1f8ef8d900a8ae5240201";"50";"22";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Pedosphaerales";"Pedosphaeraceae";"Oikopleura";NA
"76a50c5dc928f360c7dfeecccf17567f";"62";"21";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Pedosphaerales";"Pedosphaeraceae";"Pedosphaeraceae";NA
"c917207560aab144d7972d40cf16524b";"68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Pedosphaerales";"Pedosphaeraceae";"uncultured";NA
"0fb26ea8f7bb46f6288d932e1ae0e092";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"67";"187";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"11";"2";"0";"0";"0";"10";"0";"5";"0";"0";"0";"0";"d__Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Chthoniobacterales";"Terrimicrobiaceae";"Terrimicrobium";NA
"95e92352ed7b5501dff294ea8cff1f90";"18";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Sumerlaeota";"Sumerlaeia";"Sumerlaeales";"Sumerlaeaceae";"Sumerlaea";NA
"ef30600961776d1942b1df495f08c525";"28";"13";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Sumerlaeota";"Sumerlaeia";"uncultured";"uncultured";"uncultured";NA
"5f517b439eb6f549a5fd6eedc31ddb68";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Actinobacteriota";"Acidimicrobiia";"Actinomarinales";NA;NA;NA
"f4376c3027281b040451ce2795dd5494";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Latescibacterota";"Latescibacteria";"Latescibacterales";"Latescibacteraceae";"Latescibacteraceae";NA
"4dbd1f9c02e2c4897287b62d8c50b0f1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"d__Bacteria";"Caldisericota";"Caldisericia";"Caldisericales";"WCHB1-02";"WCHB1-02";NA
"9cab3fd5d3409b6478e4d29a5d46f545";"8";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Synergistota";"Synergistia";"Synergistales";"Synergistaceae";"uncultured";NA
"5320228c1ea87c74bac9d99affb46b3a";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Synergistota";"Synergistia";"Synergistales";"Synergistaceae";"Thermovirga";NA
"911dd706826ad63ed0b30cf0a8b01eab";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Synergistota";"Synergistia";"Synergistales";"Synergistaceae";"Syner-01";NA
"6d95846acbe7ecc140b3e5832fc05dc7";"0";"0";"0";"0";"0";"0";"0";"23";"26";"31";"35";"28";"11";"0";"4";"2";"0";"2";"5";"14";"9";"29";"22";"24";"0";"22";"15";"30";"14";"45";"20";"22";"21";"25";"d__Bacteria";"Acidobacteriota";"Vicinamibacteria";"Vicinamibacterales";"Vicinamibacteraceae";"Luteitalea";NA
"d2234ec9886f472e7862c9b08105f49d";"21";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Acidobacteriota";"Vicinamibacteria";"Vicinamibacterales";"Vicinamibacteraceae";"Vicinamibacteraceae";NA
"0916099d9f69910b56bd21c741a8e944";"556";"138";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Acidobacteriota";"Vicinamibacteria";"Vicinamibacterales";"uncultured";"uncultured";NA
"beadfc299fce9de9e1acb6ff27c0e8a5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"3";"5";"0";"0";"0";"0";"0";"0";"0";"15";"0";"9";"5";"2";"470";"131";"15";"0";"0";"0";"d__Bacteria";"Cyanobacteria";"Cyanobacteriia";"Chloroplast";"Chloroplast";"Chloroplast";NA
"8ec4ed23e36bf90e912731d29f611733";"63";"21";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Dependentiae";"Babeliae";"Babeliales";"Vermiphilaceae";"Vermiphilaceae";NA
"213ca0ef2334998ef635a407ad0c9873";"55";"24";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Dependentiae";"Babeliae";"Babeliales";NA;NA;NA
